ID_Commessa;Data\Ora;Tipologia;Periferica;Valore;Codice;Descrizione;Encoder
3;14/05/2025 13:18;Alarm;7S0108;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9011902
3;14/05/2025 13:18;Alarm;7S0108;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9011902
3;14/05/2025 13:18;Alarm;7N0108;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;702933
3;14/05/2025 13:18;Alarm;7S0106;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9008702
3;14/05/2025 13:18;Alarm;7S0106;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9008702
3;14/05/2025 13:18;Alarm;7N0106;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;502887
3;14/05/2025 13:18;Silent Warning;7S0104;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9005496
3;14/05/2025 13:18;Alarm;7S0107;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9010298
3;14/05/2025 13:18;Alarm;7S0107;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9010298
3;14/05/2025 13:18;Silent Warning;7S0104;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9005496
3;14/05/2025 13:18;Alarm;7N0107;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;602949
3;14/05/2025 13:18;Silent Warning;7S0402;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218597
3;14/05/2025 13:18;Silent Warning;7S0402;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218597
3;14/05/2025 13:18;Silent Warning;7S0302;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9202494
3;14/05/2025 13:18;Silent Warning;7S0302;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9202494
3;14/05/2025 13:17;Silent Warning;7S0408;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9226644
3;14/05/2025 13:17;Silent Warning;7S0408;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9226644
3;14/05/2025 13:17;Warning;7S0408;OFF;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;74548311
3;14/05/2025 13:17;Silent Warning;7S0406;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9222629
3;14/05/2025 13:17;Silent Warning;7S0406;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9222629
3;14/05/2025 13:17;Warning;7S0408;ON;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;74548313
3;14/05/2025 13:17;Silent Warning;7S0103;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;14/05/2025 13:17;Silent Warning;7S0103;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003907
3;14/05/2025 13:16;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007097
3;14/05/2025 13:16;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007097
3;14/05/2025 13:16;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007093
3;14/05/2025 13:16;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007093
3;14/05/2025 13:16;Silent Warning;7S0402;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218597
3;14/05/2025 13:16;Silent Warning;7S0402;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218597
3;14/05/2025 13:16;Silent Warning;7S0104;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9005496
3;14/05/2025 13:16;Silent Warning;7S0104;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9005496
3;14/05/2025 13:15;Warning;7S0104;OFF;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;22947521
3;14/05/2025 13:15;Warning;7S0104;ON;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;22947523
3;14/05/2025 13:15;Silent Warning;7S0304;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9205897
3;14/05/2025 13:15;Silent Warning;7S0304;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9205897
3;14/05/2025 13:14;Silent Warning;7S0103;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003898
3;14/05/2025 13:14;Silent Warning;7S0103;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003898
3;14/05/2025 13:14;Silent Warning;7S0207;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;33413115
3;14/05/2025 13:14;Silent Warning;7S0207;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;33413113
3;14/05/2025 13:14;Silent Warning;7S0206;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;46648386
3;14/05/2025 13:14;Silent Warning;7S0206;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;46648385
3;14/05/2025 13:13;Silent Warning;7S0104;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;24194366
3;14/05/2025 13:13;Silent Warning;7S0104;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;24194366
3;14/05/2025 13:12;Silent Warning;7S0207;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;33413115
3;14/05/2025 13:12;Silent Warning;7S0207;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;33413114
3;14/05/2025 13:12;Silent Warning;7S0401;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9215918
3;14/05/2025 13:12;Silent Warning;7S0401;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9215918
3;14/05/2025 13:12;Silent Warning;7S0405;OFF;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;83038459
3;14/05/2025 13:11;Silent Warning;7S0405;ON;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;83052376
3;14/05/2025 13:11;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007097
3;14/05/2025 13:11;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007097
3;14/05/2025 13:11;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007094
3;14/05/2025 13:11;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007094
3;14/05/2025 13:10;Silent Warning;7S0407;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9223966
3;14/05/2025 13:10;Silent Warning;7S0407;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9223966
3;14/05/2025 13:09;Warning;7S0308;OFF;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;63270699
3;14/05/2025 13:09;Warning;7S0308;ON;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;63270699
3;14/05/2025 13:08;Silent Warning;7S0405;OFF;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;83110985
3;14/05/2025 13:08;Silent Warning;7S0405;ON;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;83103127
3;14/05/2025 13:07;Silent Warning;7S0405;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;83102606
3;14/05/2025 13:07;Silent Warning;7S0405;OFF;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;83102606
3;14/05/2025 13:07;Silent Warning;7S0405;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;83102606
3;14/05/2025 13:07;Silent Warning;7S0405;ON;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;83102602
3;14/05/2025 13:07;Silent Warning;7S0405;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;83110766
3;14/05/2025 13:07;Silent Warning;7S0405;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9221215
3;14/05/2025 13:06;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007096
3;14/05/2025 13:06;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007096
3;14/05/2025 13:06;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007094
3;14/05/2025 13:06;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007094
3;14/05/2025 13:05;Silent Warning;7S0106;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008699
3;14/05/2025 13:05;Silent Warning;7S0106;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008699
3;14/05/2025 13:04;Warning;7N0308;OFF;DB116.DBX10.3;#6004 - Missione Spostamento UDC - Trovato sensore di debordo sul lato opposto al senso di marcia;2703007
3;14/05/2025 13:04;Warning;7N0308;ON;DB116.DBX10.3;#6004 - Missione Spostamento UDC - Trovato sensore di debordo sul lato opposto al senso di marcia;2703007
3;14/05/2025 13:04;Silent Warning;7S0404;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219944
3;14/05/2025 13:04;Silent Warning;7S0404;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219944
3;14/05/2025 13:03;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007097
3;14/05/2025 13:03;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007097
3;14/05/2025 13:03;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007092
3;14/05/2025 13:03;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007092
3;14/05/2025 13:03;Silent Warning;7S0403;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9217279
3;14/05/2025 13:03;Silent Warning;7S0403;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9217279
3;14/05/2025 13:02;Silent Warning;7S0106;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;14646827
3;14/05/2025 13:02;Silent Warning;7S0106;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;14646828
3;14/05/2025 13:02;Silent Warning;7S0103;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;14/05/2025 13:02;Silent Warning;7S0103;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003905
3;14/05/2025 13:00;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007105
3;14/05/2025 13:00;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007105
3;14/05/2025 13:00;Silent Warning;7S0106;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008707
3;14/05/2025 13:00;Silent Warning;7S0106;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008707
3;14/05/2025 12:59;Silent Warning;7S0401;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9215926
3;14/05/2025 12:59;Silent Warning;7S0401;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9215927
3;14/05/2025 12:58;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65037228
3;14/05/2025 12:58;Silent Warning;7S0404;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219952
3;14/05/2025 12:58;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65037235
3;14/05/2025 12:58;Silent Warning;7S0404;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219952
3;14/05/2025 12:56;Silent Warning;7S0209;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;33408448
3;14/05/2025 12:56;Silent Warning;7S0209;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;33408448
3;14/05/2025 12:56;Silent Warning;7S0301;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200902
3;14/05/2025 12:56;Silent Warning;7S0301;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9200902
3;14/05/2025 12:56;Silent Warning;7S0301;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200903
3;14/05/2025 12:56;Silent Warning;7S0301;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9200903
3;14/05/2025 12:55;Silent Warning;7S0108;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:55;Silent Warning;7S0108;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:55;Silent Warning;7S0404;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219953
3;14/05/2025 12:55;Silent Warning;7S0402;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218606
3;14/05/2025 12:55;Silent Warning;7S0404;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219954
3;14/05/2025 12:55;Silent Warning;7S0402;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218606
3;14/05/2025 12:54;Silent Warning;7S0104;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9005504
3;14/05/2025 12:54;Silent Warning;7S0104;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9005504
3;14/05/2025 12:54;Silent Warning;7S0209;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;33408449
3;14/05/2025 12:54;Silent Warning;7S0209;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;33408449
3;14/05/2025 12:54;Silent Warning;7S0403;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9217279
3;14/05/2025 12:54;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007104
3;14/05/2025 12:54;Silent Warning;7S0403;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9217279
3;14/05/2025 12:54;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007104
3;14/05/2025 12:54;Silent Warning;7S0301;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200901
3;14/05/2025 12:54;Silent Warning;7S0301;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200900
3;14/05/2025 12:53;Silent Warning;7S0103;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;14/05/2025 12:53;Silent Warning;7S0103;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003905
3;14/05/2025 12:52;Silent Warning;7S0108;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:52;Silent Warning;7S0108;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:52;Silent Warning;7S0204;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;39385402
3;14/05/2025 12:52;Silent Warning;7S0204;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;39385403
3;14/05/2025 12:52;Silent Warning;7S0301;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200901
3;14/05/2025 12:52;Silent Warning;7S0301;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200901
3;14/05/2025 12:50;Silent Warning;7S0402;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218606
3;14/05/2025 12:50;Silent Warning;7S0402;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218606
3;14/05/2025 12:49;Silent Warning;7S0407;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;83758239
3;14/05/2025 12:49;Silent Warning;7S0407;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;83758239
3;14/05/2025 12:49;Silent Warning;7S0108;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:49;Silent Warning;7S0108;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:47;Silent Warning;7S0301;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200901
3;14/05/2025 12:47;Silent Warning;7S0301;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9200900
3;14/05/2025 12:46;Silent Warning;7S0205;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;33418323
3;14/05/2025 12:46;Silent Warning;7S0205;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;33418323
3;14/05/2025 12:45;Silent Warning;7S0402;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218605
3;14/05/2025 12:45;Silent Warning;7S0402;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218605
3;14/05/2025 12:43;Silent Warning;7S0404;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219952
3;14/05/2025 12:43;Silent Warning;7S0404;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219952
3;14/05/2025 12:43;Silent Warning;7S0401;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;79498900
3;14/05/2025 12:43;Silent Warning;7S0401;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9215689
3;14/05/2025 12:42;Silent Warning;7S0401;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9215926
3;14/05/2025 12:42;Silent Warning;7S0401;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9215926
3;14/05/2025 12:42;Silent Warning;7S0104;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;24197207
3;14/05/2025 12:42;Silent Warning;7S0104;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;24197205
3;14/05/2025 12:41;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007095
3;14/05/2025 12:41;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007095
3;14/05/2025 12:41;Silent Warning;7S0403;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9217279
3;14/05/2025 12:41;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007094
3;14/05/2025 12:41;Silent Warning;7S0403;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9217279
3;14/05/2025 12:41;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007094
3;14/05/2025 12:41;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57352986
3;14/05/2025 12:41;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57352986
3;14/05/2025 12:41;Silent Warning;7S0103;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;14/05/2025 12:41;Silent Warning;7S0103;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;14/05/2025 12:40;Warning;7N0202;OFF;DB116.DBX10.3;#6004 - Missione Spostamento UDC - Trovato sensore di debordo sul lato opposto al senso di marcia;1103063
3;14/05/2025 12:40;Warning;7N0202;ON;DB116.DBX10.3;#6004 - Missione Spostamento UDC - Trovato sensore di debordo sul lato opposto al senso di marcia;1103063
3;14/05/2025 12:40;Silent Warning;7S0401;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;86920548
3;14/05/2025 12:39;Silent Warning;7S0401;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9216131
3;14/05/2025 12:39;Silent Warning;7S0105;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007097
3;14/05/2025 12:39;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007097
3;14/05/2025 12:39;Silent Warning;7S0105;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9007094
3;14/05/2025 12:39;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007094
3;14/05/2025 12:39;Silent Warning;7S0404;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219953
3;14/05/2025 12:39;Silent Warning;7S0404;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9219953
3;14/05/2025 12:38;Silent Warning;7S0402;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218597
3;14/05/2025 12:38;Silent Warning;7S0402;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9218597
3;14/05/2025 12:38;Silent Warning;7S0106;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008708
3;14/05/2025 12:38;Silent Warning;7S0106;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008708
3;14/05/2025 12:38;Silent Warning;7S0408;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;77981335
3;14/05/2025 12:38;Silent Warning;7S0408;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;77981334
3;14/05/2025 12:38;Silent Warning;7S0104;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;24199105
3;14/05/2025 12:38;Silent Warning;7S0104;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;24199105
3;14/05/2025 12:38;Silent Warning;7S0202;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;38243671
3;14/05/2025 12:38;Silent Warning;7S0202;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;38243671
3;14/05/2025 12:37;Silent Warning;7S0405;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;85050855
3;14/05/2025 12:37;Silent Warning;7S0405;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;85050855
3;14/05/2025 12:37;Warning;7N0103;OFF;DB116.DBX10.5;#6006 - Missione Spostamento UDC - Superato il numero massimo di correzioni;203050
3;14/05/2025 12:37;Warning;7N0103;ON;DB116.DBX10.5;#6006 - Missione Spostamento UDC - Superato il numero massimo di correzioni;203050
3;14/05/2025 12:37;Silent Warning;7S0401;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;86922057
3;14/05/2025 12:37;Silent Warning;7S0401;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;86922058
3;14/05/2025 12:37;Silent Warning;7S0401;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;86920724
3;14/05/2025 12:37;Silent Warning;7S0401;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9216133
3;14/05/2025 12:37;Silent Warning;7S0202;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;38242718
3;14/05/2025 12:37;Silent Warning;7S0202;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;38242717
3;14/05/2025 12:36;Silent Warning;7S0105;OFF;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007095
3;14/05/2025 12:36;Silent Warning;7S0105;ON;DB126.DBX6.1;#401 -  Missioni Salita -  Attivata correzione per aumento velocità;9007096
3;14/05/2025 12:36;Silent Warning;7S0108;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:36;Silent Warning;7S0108;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9011900
3;14/05/2025 12:36;Silent Warning;7S0301;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;57352700
3;14/05/2025 12:36;Silent Warning;7S0301;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9200655
3;14/05/2025 12:35;Silent Warning;7S0106;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008699
3;14/05/2025 12:35;Silent Warning;7S0106;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9008699
3;14/05/2025 12:35;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60971474
3;14/05/2025 12:35;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60971475
